,first_login_dt,week_year,user_id,habito,habito_dt,activacion,activacion_dt,setup,setup_dt,return,return_dt,min_dt,activacion_dias,setup_dias,return_dias,habito_dias
516,2022-01-20,3,MLB10605260760,0,,0,,0,,0,,2022-01-20,,,,
6381,2022-01-20,3,MLB10605407610,0,,1,2022-01-20,1,2022-01-29,1,2022-01-21,2022-01-20,0,9,1,
7725,2022-01-20,3,MLB10605436550,1,2022-02-04,1,2022-01-24,1,2022-01-22,1,2022-01-21,2022-01-20,4,2,1,15
6384,2022-01-21,3,MLB10605452420,0,,1,2022-02-03,1,2022-01-24,1,2022-01-22,2022-01-21,13,3,1,
1786,2022-01-20,3,MLB10605480230,0,,1,2022-01-21,1,2022-01-21,1,2022-01-21,2022-01-20,1,1,1,
5023,2022-01-28,4,MLB10605571010,1,2022-01-31,1,2022-01-28,1,2022-02-06,1,2022-01-30,2022-01-28,0,9,2,3
8991,2022-01-20,3,MLB10605576390,0,,0,,0,,0,,2022-01-20,,,,
4358,2022-01-20,3,MLB10605609120,0,,0,,0,,0,,2022-01-20,,,,
7598,2022-01-20,3,MLB10605700240,0,,1,2022-01-20,1,2022-01-20,1,2022-01-21,2022-01-20,0,0,1,
2062,2022-01-20,3,MLB10605706620,0,,0,,0,,1,2022-01-23,2022-01-20,,,3,
3533,2022-01-20,3,MLB10605756490,0,,0,,0,,0,,2022-01-20,,,,
9286,2022-01-20,3,MLB10605855200,0,,1,2022-01-21,1,2022-01-20,1,2022-01-21,2022-01-20,1,0,1,
1916,2022-01-20,3,MLB10605887310,1,2022-01-31,1,2022-01-20,1,2022-01-20,1,2022-01-21,2022-01-20,0,0,1,11
5100,2022-01-20,3,MLB10605957600,0,,0,,0,,1,2022-01-28,2022-01-20,,,8,
5391,2022-01-20,3,MLB10606041920,1,2022-01-27,1,2022-01-24,1,2022-01-24,1,2022-01-21,2022-01-20,4,4,1,7
3534,2022-01-20,3,MLB10606108240,0,,0,,1,2022-02-01,1,2022-01-21,2022-01-20,,12,1,
4725,2022-01-31,5,MLB10606144850,1,2022-02-07,1,2022-02-02,1,2022-02-01,1,2022-02-01,2022-01-31,2,1,1,7
6637,2022-01-20,3,MLB10606335750,0,,0,,0,,0,,2022-01-20,,,,
5832,2022-01-20,3,MLB10606402240,0,,1,2022-01-22,1,2022-02-17,1,2022-02-17,2022-01-20,2,28,28,
7597,2022-01-20,3,MLB10606408020,0,,0,,1,2022-01-20,1,2022-01-21,2022-01-20,,0,1,
1524,2022-01-21,3,MLB10606989850,0,,0,,1,2022-01-21,0,,2022-01-21,,0,,
5527,2022-01-31,5,MLB10607008430,0,,1,2022-02-10,1,2022-02-08,1,2022-02-01,2022-01-31,10,8,1,
8168,2022-01-21,3,MLB10607054970,0,,0,,0,,1,2022-01-30,2022-01-21,,,9,
6902,2022-01-25,4,MLB10607124540,0,,1,2022-01-27,0,,1,2022-01-27,2022-01-25,2,,2,
6104,2022-01-21,3,MLB10607220560,1,2022-01-22,1,2022-01-21,1,2022-01-21,1,2022-01-31,2022-01-21,0,0,10,1
395,2022-01-21,3,MLB10607282080,1,2022-01-29,1,2022-01-21,1,2022-01-22,1,2022-01-22,2022-01-21,0,1,1,8
1796,2022-01-21,3,MLB10607298380,0,,1,2022-02-04,1,2022-01-31,1,2022-01-22,2022-01-21,14,10,1,
301,2022-01-24,4,MLB10607308610,0,,0,,1,2022-01-24,1,2022-01-25,2022-01-24,,0,1,
5680,2022-01-21,3,MLB10607446150,1,2022-01-28,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,7
9542,2022-01-21,3,MLB10607524050,1,2022-01-22,1,2022-01-21,1,2022-02-01,1,2022-01-22,2022-01-21,0,11,1,1
9828,2022-01-21,3,MLB10607544230,0,,0,,0,,0,,2022-01-21,,,,
240,2022-01-21,3,MLB10607554110,0,,1,2022-01-24,1,2022-01-21,1,2022-01-24,2022-01-21,3,0,3,
8018,2022-01-21,3,MLB10607620650,1,2022-02-08,1,2022-01-21,1,2022-01-21,1,2022-01-24,2022-01-21,0,0,3,18
1924,2022-01-21,3,MLB10607633060,0,,0,,0,,1,2022-01-24,2022-01-21,,,3,
3842,2022-01-27,4,MLB10607645370,0,,0,,0,,1,2022-01-30,2022-01-27,,,3,
6032,2022-01-22,3,MLB10607659090,0,,0,,0,,0,,2022-01-22,,,,
9291,2022-01-21,3,MLB10607735440,0,,0,,0,,1,2022-01-24,2022-01-21,,,3,
9678,2022-01-21,3,MLB10607736330,0,,1,2022-01-21,1,2022-01-25,1,2022-01-22,2022-01-21,0,4,1,
4098,2022-01-21,3,MLB10607810390,0,,0,,1,2022-02-03,1,2022-01-23,2022-01-21,,13,2,
7607,2022-01-21,3,MLB10607811680,0,,1,2022-01-21,0,,0,,2022-01-21,0,,,
3283,2022-01-21,3,MLB10607841950,0,,0,,1,2022-01-21,1,2022-01-22,2022-01-21,,0,1,
4966,2022-01-21,3,MLB10607849660,0,,0,,1,2022-01-21,0,,2022-01-21,,0,,
5314,2022-01-28,4,MLB10607851980,0,,0,,1,2022-02-25,1,2022-02-25,2022-01-28,,28,28,
4602,2022-01-21,3,MLB10607905150,1,2022-01-22,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,1
39,2022-01-05,1,MLB1060796080,0,,0,,0,,0,,2022-01-05,,,,
5966,2022-01-21,3,MLB10607970400,0,,1,2022-01-29,1,2022-01-28,1,2022-01-22,2022-01-21,8,7,1,
5544,2022-01-21,3,MLB10607982890,1,2022-01-21,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,0
3833,2022-01-21,3,MLB10607994580,0,,1,2022-01-21,1,2022-01-21,1,2022-01-28,2022-01-21,0,0,7,
5263,2022-01-21,3,MLB10608048410,1,2022-01-21,1,2022-01-21,0,,0,,2022-01-21,0,,,0
9829,2022-01-21,3,MLB10608055580,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
11366,2022-01-21,3,MLB10608114960,0,,1,2022-01-21,1,2022-01-21,1,2022-01-24,2022-01-21,0,0,3,
1523,2022-01-21,3,MLB10608245140,0,,1,2022-01-21,0,,0,,2022-01-21,0,,,
9826,2022-01-21,3,MLB10608290180,0,,0,,1,2022-01-21,1,2022-01-26,2022-01-21,,0,5,
9588,2022-01-23,3,MLB10608311840,0,,0,,1,2022-01-23,0,,2022-01-23,,0,,
6788,2022-01-21,3,MLB10608317610,0,,0,,1,2022-01-22,1,2022-01-22,2022-01-21,,1,1,
8312,2022-01-21,3,MLB10608360500,0,,1,2022-01-24,1,2022-01-24,1,2022-01-22,2022-01-21,3,3,1,
4488,2022-01-21,3,MLB10608415930,0,,1,2022-01-21,0,,0,,2022-01-21,0,,,
6386,2022-01-21,3,MLB10608486810,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
2353,2022-01-21,3,MLB10608512620,0,,0,,0,,0,,2022-01-21,,,,
7728,2022-01-21,3,MLB10608514960,0,,0,,0,,1,2022-01-24,2022-01-21,,,3,
8452,2022-01-21,3,MLB10608517650,1,2022-02-03,1,2022-01-21,0,,1,2022-02-18,2022-01-21,0,,28,13
5265,2022-01-21,3,MLB10608524330,1,2022-02-17,1,2022-01-21,1,2022-01-21,1,2022-02-02,2022-01-21,0,0,12,27
8590,2022-01-21,3,MLB10608531300,1,2022-01-28,1,2022-01-22,1,2022-01-22,1,2022-01-22,2022-01-21,1,1,1,7
4603,2022-01-21,3,MLB10608536990,1,2022-02-19,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,29
8166,2022-01-21,3,MLB10608580700,0,,0,,0,,0,,2022-01-21,,,,
685,2022-01-21,3,MLB10608679140,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
7606,2022-01-21,3,MLB10608807180,0,,1,2022-01-21,1,2022-02-07,1,2022-01-29,2022-01-21,0,17,8,
7229,2022-01-21,3,MLB10608854540,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
530,2022-01-21,3,MLB10609092370,0,,1,2022-01-21,1,2022-01-21,0,,2022-01-21,0,0,,
949,2022-01-21,3,MLB10609284680,1,2022-01-27,1,2022-01-22,1,2022-01-21,1,2022-01-22,2022-01-21,1,0,1,6
6105,2022-01-21,3,MLB10609301390,1,2022-01-25,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,4
7798,2022-01-22,3,MLB10609308800,0,,0,,1,2022-01-22,1,2022-01-23,2022-01-22,,0,1,
3705,2022-01-21,3,MLB10609459130,0,,1,2022-01-22,1,2022-01-21,1,2022-01-22,2022-01-21,1,0,1,
11154,2022-01-28,4,MLB10609570960,0,,1,2022-01-28,1,2022-01-28,1,2022-02-10,2022-01-28,0,0,13,
7342,2022-01-21,3,MLB10609640700,1,2022-01-21,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,0
6387,2022-01-21,3,MLB10609673490,0,,0,,0,,0,,2022-01-21,,,,
5838,2022-01-21,3,MLB10609725790,0,,0,,1,2022-01-23,1,2022-01-22,2022-01-21,,2,1,
951,2022-01-21,3,MLB10609729010,1,2022-02-06,1,2022-01-24,1,2022-01-21,1,2022-01-22,2022-01-21,3,0,1,16
6257,2022-01-21,3,MLB10609768200,0,,0,,1,2022-01-23,1,2022-01-23,2022-01-21,,2,2,
6952,2022-01-21,3,MLB10609779950,1,2022-01-25,1,2022-01-21,1,2022-02-01,1,2022-01-22,2022-01-21,0,11,1,4
3977,2022-01-21,3,MLB10609860200,0,,0,,1,2022-01-21,1,2022-01-24,2022-01-21,,0,3,
3464,2022-01-28,4,MLB10609870780,1,2022-02-11,1,2022-01-28,1,2022-01-28,1,2022-01-29,2022-01-28,0,0,1,14
4967,2022-01-21,3,MLB10609884760,0,,1,2022-01-21,1,2022-01-21,1,2022-02-03,2022-01-21,0,0,13,
5687,2022-01-21,3,MLB10609910300,0,,1,2022-01-21,0,,0,,2022-01-21,0,,,
602,2022-01-22,3,MLB10609951120,1,2022-02-17,1,2022-01-23,1,2022-01-22,1,2022-01-23,2022-01-22,1,0,1,26
8589,2022-01-21,3,MLB10610030670,1,2022-01-26,1,2022-01-21,1,2022-01-21,1,2022-01-22,2022-01-21,0,0,1,5
2212,2022-01-21,3,MLB10610040600,0,,0,,1,2022-01-21,1,2022-01-22,2022-01-21,,0,1,
9679,2022-01-21,3,MLB10610101940,0,,1,2022-01-24,1,2022-01-22,1,2022-01-22,2022-01-21,3,1,1,
5264,2022-01-21,3,MLB10610169410,1,2022-02-09,1,2022-01-27,1,2022-01-27,1,2022-01-25,2022-01-21,6,6,4,19
1653,2022-01-21,3,MLB10610187440,1,2022-01-30,1,2022-01-25,1,2022-01-24,1,2022-01-22,2022-01-21,4,3,1,9
4790,2022-01-22,3,MLB10610198010,0,,0,,0,,0,,2022-01-22,,,,
1925,2022-01-21,3,MLB10610216570,0,,1,2022-01-21,0,,1,2022-01-23,2022-01-21,0,,2,
2989,2022-01-21,3,MLB10610242850,0,,1,2022-01-21,0,,1,2022-01-22,2022-01-21,0,,1,
5395,2022-01-21,3,MLB10610253650,0,,0,,0,,1,2022-01-30,2022-01-21,,,9,
4183,2022-01-22,3,MLB10610323710,1,2022-01-24,1,2022-01-22,1,2022-01-24,1,2022-01-23,2022-01-22,0,2,1,2
5683,2022-01-21,3,MLB10610334460,0,,0,,1,2022-01-21,1,2022-01-26,2022-01-21,,0,5,
5837,2022-01-21,3,MLB10610377570,0,,1,2022-01-21,0,,0,,2022-01-21,0,,,
1920,2022-01-21,3,MLB10610419360,1,2022-02-09,1,2022-02-02,1,2022-01-21,1,2022-01-22,2022-01-21,12,0,1,19
8167,2022-01-21,3,MLB10610427470,0,,0,,0,,1,2022-02-04,2022-01-21,,,14,
1798,2022-01-21,3,MLB10610461900,0,,0,,1,2022-01-22,1,2022-01-22,2022-01-21,,1,1,
1600,2022-01-25,4,MLB10610492810,1,2022-02-23,1,2022-02-05,1,2022-01-25,1,2022-01-26,2022-01-25,11,0,1,29
7475,2022-01-21,3,MLB10610558900,0,,1,2022-01-21,0,,1,2022-02-08,2022-01-21,0,,18,
9963,2022-01-21,3,MLB10610616420,0,,0,,0,,1,2022-01-24,2022-01-21,,,3,
6195,2022-01-25,4,MLB10610619450,1,2022-02-14,1,2022-01-30,1,2022-01-25,1,2022-01-26,2022-01-25,5,0,1,20
1599,2022-01-25,4,MLB10610750720,1,2022-02-01,1,2022-01-26,0,,1,2022-01-26,2022-01-25,1,,1,7
5835,2022-01-21,3,MLB10610751790,1,2022-02-14,1,2022-01-21,1,2022-01-31,1,2022-01-22,2022-01-21,0,10,1,24
2731,2022-01-21,3,MLB10610857380,0,,0,,0,,0,,2022-01-21,,,,
864,2022-01-23,3,MLB10610875710,0,,0,,1,2022-01-23,1,2022-01-24,2022-01-23,,0,1,
9153,2022-01-21,3,MLB10610940280,0,,1,2022-01-21,1,2022-01-29,1,2022-01-22,2022-01-21,0,8,1,
7344,2022-01-21,3,MLB10610948120,1,2022-02-07,1,2022-01-22,1,2022-01-29,1,2022-01-22,2022-01-21,1,8,1,17
3536,2022-01-21,3,MLB10611029380,1,2022-01-29,1,2022-01-21,0,,1,2022-01-22,2022-01-21,0,,1,8
7074,2022-01-21,3,MLB10611076980,0,,0,,1,2022-01-21,1,2022-01-22,2022-01-21,,0,1,
1919,2022-01-21,3,MLB10611083600,1,2022-01-22,1,2022-01-21,1,2022-01-22,1,2022-01-22,2022-01-21,0,1,1,1
9151,2022-01-21,3,MLB10611111410,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
2351,2022-01-21,3,MLB10611123330,1,2022-02-04,1,2022-01-26,1,2022-01-21,1,2022-01-22,2022-01-21,5,0,1,14
529,2022-01-21,3,MLB10611128010,0,,1,2022-01-27,1,2022-01-27,1,2022-01-27,2022-01-21,6,6,6,
2855,2022-01-21,3,MLB10611272810,0,,0,,1,2022-01-21,1,2022-01-27,2022-01-21,,0,6,
5105,2022-01-21,3,MLB10611362350,0,,0,,1,2022-01-21,1,2022-01-22,2022-01-21,,0,1,
1590,2022-01-22,3,MLB10611434700,0,,1,2022-01-24,0,,1,2022-01-23,2022-01-22,2,,1,
7346,2022-01-21,3,MLB10611500480,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
1365,2022-01-21,3,MLB10611630780,0,,0,,0,,0,,2022-01-21,,,,
6790,2022-01-21,3,MLB10611703620,0,,1,2022-01-28,1,2022-01-21,1,2022-01-22,2022-01-21,7,0,1,
2607,2022-01-21,3,MLB10611745460,0,,1,2022-02-05,1,2022-01-23,1,2022-01-22,2022-01-21,15,2,1,
9290,2022-01-21,3,MLB10611751570,0,,0,,0,,1,2022-01-22,2022-01-21,,,1,
7884,2022-01-30,4,MLB10611751860,0,,0,,1,2022-01-30,1,2022-02-01,2022-01-30,,0,2,
1820,2022-01-30,4,MLB10611764910,0,,0,,0,,0,,2022-01-30,,,,
5761,2022-01-22,3,MLB10612341650,0,,1,2022-01-22,1,2022-01-22,0,,2022-01-22,0,0,,
1863,2022-01-22,3,MLB10612447700,0,,1,2022-01-25,1,2022-01-25,1,2022-01-24,2022-01-22,3,3,2,
600,2022-01-22,3,MLB10612600960,0,,0,,1,2022-01-22,0,,2022-01-22,,0,,
999,2022-01-23,3,MLB10612672520,0,,0,,0,,0,,2022-01-23,,,,
3354,2022-01-22,3,MLB10612837540,1,2022-01-23,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,1
3474,2022-01-22,3,MLB10612837660,0,,0,,1,2022-01-25,1,2022-01-25,2022-01-22,,3,3,
4684,2022-01-22,3,MLB10612908700,0,,1,2022-01-22,1,2022-01-22,0,,2022-01-22,0,0,,
5764,2022-01-22,3,MLB10612948920,1,2022-01-28,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,6
5625,2022-01-22,3,MLB10613031490,0,,1,2022-01-22,1,2022-01-22,1,2022-02-01,2022-01-22,0,0,10,
1667,2022-01-27,4,MLB10613052850,1,2022-02-09,1,2022-02-04,1,2022-01-27,1,2022-01-28,2022-01-27,8,0,1,13
4556,2022-01-22,3,MLB10613066650,0,,0,,0,,0,,2022-01-22,,,,
1704,2022-01-23,3,MLB10613090970,0,,1,2022-02-02,1,2022-01-23,1,2022-02-01,2022-01-23,10,0,9,
5178,2022-01-22,3,MLB10613093670,0,,1,2022-02-04,1,2022-02-04,1,2022-01-25,2022-01-22,13,13,3,
8350,2022-01-23,3,MLB10613133910,1,2022-01-23,1,2022-01-23,0,,1,2022-01-25,2022-01-23,0,,2,0
2283,2022-01-22,3,MLB10613226100,0,,1,2022-01-24,1,2022-02-05,1,2022-02-05,2022-01-22,2,14,14,
1729,2022-01-22,3,MLB10613265960,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
7959,2022-01-25,4,MLB10613337310,1,2022-01-30,1,2022-01-26,1,2022-01-25,1,2022-01-26,2022-01-25,1,0,1,5
5762,2022-01-22,3,MLB10613396870,0,,1,2022-02-13,1,2022-01-22,1,2022-01-28,2022-01-22,22,0,6,
7945,2022-01-22,3,MLB10613504470,0,,1,2022-01-27,1,2022-02-04,1,2022-01-27,2022-01-22,5,13,5,
5336,2022-01-22,3,MLB10613507160,1,2022-02-18,1,2022-01-22,1,2022-01-24,1,2022-01-24,2022-01-22,0,2,2,27
3216,2022-01-22,3,MLB10613519510,0,,0,,0,,0,,2022-01-22,,,,
578,2022-01-24,4,MLB10613595040,0,,1,2022-01-28,0,,1,2022-01-25,2022-01-24,4,,1,
9904,2022-01-25,4,MLB10613757520,1,2022-02-02,1,2022-01-26,1,2022-01-25,1,2022-01-26,2022-01-25,1,0,1,8
5763,2022-01-22,3,MLB10613787950,0,,1,2022-01-22,1,2022-01-22,1,2022-01-29,2022-01-22,0,0,7,
2426,2022-01-22,3,MLB10613812040,1,2022-01-22,1,2022-01-22,1,2022-02-08,1,2022-01-23,2022-01-22,0,17,1,0
5385,2022-01-26,4,MLB10613812160,0,,1,2022-02-06,1,2022-01-26,1,2022-01-27,2022-01-26,11,0,1,
8251,2022-01-22,3,MLB10613824570,0,,1,2022-02-10,1,2022-02-10,1,2022-01-23,2022-01-22,19,19,1,
5765,2022-01-22,3,MLB10613941830,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
5334,2022-01-22,3,MLB10613948710,0,,0,,0,,0,,2022-01-22,,,,
6036,2022-01-22,3,MLB10614036520,0,,1,2022-01-23,0,,1,2022-01-23,2022-01-22,1,,1,
9354,2022-01-22,3,MLB10614150810,0,,0,,0,,0,,2022-01-22,,,,
5149,2022-01-23,3,MLB10614169930,0,,1,2022-01-23,1,2022-01-23,1,2022-01-24,2022-01-23,0,0,1,
3769,2022-01-22,3,MLB10614233190,0,,0,,0,,0,,2022-01-22,,,,
3213,2022-01-22,3,MLB10614234450,0,,0,,0,,0,,2022-01-22,,,,
7028,2022-01-22,3,MLB10614296680,1,2022-01-27,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,5
4428,2022-01-22,3,MLB10614326890,1,2022-02-14,1,2022-01-22,1,2022-01-24,1,2022-01-23,2022-01-22,0,2,1,23
1292,2022-01-22,3,MLB10614372270,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
9473,2022-01-22,3,MLB10614435620,0,,1,2022-01-22,1,2022-01-22,0,,2022-01-22,0,0,,
3966,2022-01-26,4,MLB10614454400,1,2022-02-23,1,2022-02-02,1,2022-01-26,1,2022-01-29,2022-01-26,7,0,3,28
9474,2022-01-22,3,MLB10614487680,0,,1,2022-01-22,0,,0,,2022-01-22,0,,,
6033,2022-01-22,3,MLB10614551880,0,,0,,0,,1,2022-01-26,2022-01-22,,,4,
11034,2022-01-22,3,MLB10614564720,0,,0,,0,,1,2022-01-26,2022-01-22,,,4,
7284,2022-01-22,3,MLB10614588210,0,,0,,1,2022-01-22,0,,2022-01-22,,0,,
7941,2022-01-22,3,MLB10614590390,0,,0,,0,,0,,2022-01-22,,,,
6577,2022-01-22,3,MLB10614620380,1,2022-02-18,1,2022-02-10,1,2022-02-14,1,2022-01-24,2022-01-22,19,23,2,27
4918,2022-01-25,4,MLB10614624360,1,2022-02-05,1,2022-01-29,1,2022-01-30,1,2022-01-26,2022-01-25,4,5,1,11
8940,2022-01-22,3,MLB10614659690,0,,0,,0,,0,,2022-01-22,,,,
2905,2022-01-24,4,MLB10614738050,0,,1,2022-01-26,1,2022-01-24,1,2022-01-26,2022-01-24,2,0,2,
7285,2022-01-22,3,MLB10614810710,0,,0,,0,,0,,2022-01-22,,,,
1455,2022-01-22,3,MLB10614823880,1,2022-01-22,1,2022-01-22,1,2022-01-24,1,2022-01-23,2022-01-22,0,2,1,0
1861,2022-01-22,3,MLB10614829650,1,2022-01-27,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,5
6661,2022-01-30,4,MLB10614857840,1,2022-02-09,1,2022-02-01,1,2022-01-30,1,2022-01-31,2022-01-30,2,0,1,10
11018,2022-01-28,4,MLB10614877750,0,,1,2022-01-28,0,,0,,2022-01-28,0,,,
11155,2022-01-28,4,MLB10614940510,0,,0,,1,2022-01-28,1,2022-02-07,2022-01-28,,0,10,
1998,2022-01-22,3,MLB10614957450,0,,1,2022-01-22,1,2022-01-22,0,,2022-01-22,0,0,,
11033,2022-01-22,3,MLB10614959690,0,,0,,0,,1,2022-01-24,2022-01-22,,,2,
5567,2022-01-30,4,MLB10614983130,1,2022-02-01,1,2022-01-30,1,2022-02-01,1,2022-01-31,2022-01-30,0,2,1,2
5885,2022-01-24,4,MLB10614995070,0,,0,,1,2022-01-24,1,2022-01-25,2022-01-24,,0,1,
2802,2022-01-22,3,MLB10615010660,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
6185,2022-01-22,3,MLB10615064010,0,,1,2022-01-24,1,2022-01-22,1,2022-02-05,2022-01-22,2,0,14,
9594,2022-01-24,4,MLB10615065350,0,,0,,0,,1,2022-01-25,2022-01-24,,,1,
9075,2022-01-22,3,MLB10615117410,1,2022-01-23,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,1
9452,2022-01-24,4,MLB10615123080,0,,0,,1,2022-02-18,1,2022-02-17,2022-01-24,,25,24,
1592,2022-01-22,3,MLB10615189240,0,,1,2022-01-22,1,2022-01-22,1,2022-01-23,2022-01-22,0,0,1,
9610,2022-01-22,3,MLB10615215500,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
7534,2022-01-22,3,MLB10615317420,0,,1,2022-01-23,1,2022-02-07,1,2022-01-23,2022-01-22,1,16,1,
7026,2022-01-22,3,MLB10615355640,0,,0,,0,,0,,2022-01-22,,,,
1593,2022-01-22,3,MLB10615468370,0,,1,2022-01-25,1,2022-01-25,1,2022-01-23,2022-01-22,3,3,1,
6579,2022-01-22,3,MLB10615633290,0,,1,2022-01-22,1,2022-01-22,1,2022-01-24,2022-01-22,0,0,2,
6709,2022-01-22,3,MLB10615910510,0,,0,,0,,0,,2022-01-22,,,,
1452,2022-01-22,3,MLB10616167040,0,,0,,0,,1,2022-01-23,2022-01-22,,,1,
6341,2022-01-25,4,MLB10616267980,0,,0,,1,2022-01-25,0,,2022-01-25,,0,,
8526,2022-01-22,3,MLB10616358790,0,,1,2022-01-24,0,,1,2022-01-23,2022-01-22,2,,1,
5148,2022-01-23,3,MLB10616590200,0,,0,,1,2022-01-23,1,2022-01-24,2022-01-23,,0,1,
444,2022-01-23,3,MLB10617064160,0,,0,,0,,1,2022-01-29,2022-01-23,,,6,
5589,2022-01-23,3,MLB10617080520,0,,0,,0,,0,,2022-01-23,,,,
6157,2022-01-23,3,MLB10617095480,1,2022-02-03,1,2022-01-23,1,2022-01-23,1,2022-01-24,2022-01-23,0,0,1,11
7900,2022-01-23,3,MLB10617239910,0,,0,,0,,0,,2022-01-23,,,,
5387,2022-01-26,4,MLB10617259630,0,,0,,0,,0,,2022-01-26,,,,
1005,2022-01-24,4,MLB10617326870,0,,0,,0,,0,,2022-01-24,,,,
2899,2022-01-23,3,MLB10617328770,0,,1,2022-01-23,1,2022-01-23,1,2022-01-25,2022-01-23,0,0,2,
2651,2022-01-23,3,MLB10617330170,0,,1,2022-01-23,0,,1,2022-01-24,2022-01-23,0,,1,
15,2022-01-23,3,MLB10617344660,0,,1,2022-01-23,1,2022-01-23,1,2022-01-26,2022-01-23,0,0,3,
8220,2022-01-23,3,MLB10617351250,0,,1,2022-01-23,1,2022-01-23,0,,2022-01-23,0,0,,
7766,2022-01-23,3,MLB10617362860,0,,1,2022-01-23,1,2022-01-27,1,2022-01-27,2022-01-23,0,4,4,
3921,2022-01-25,4,MLB10617362920,0,,0,,0,,1,2022-01-30,2022-01-25,,,5,
8218,2022-01-23,3,MLB10617396680,0,,0,,0,,1,2022-01-24,2022-01-23,,,1,
6836,2022-01-23,3,MLB10617428370,0,,0,,1,2022-01-23,1,2022-01-30,2022-01-23,,0,7,
1470,2022-01-25,4,MLB10617444300,0,,0,,0,,0,,2022-01-25,,,,
4148,2022-01-23,3,MLB10617488620,0,,0,,1,2022-01-23,1,2022-01-26,2022-01-23,,0,3,
1564,2022-01-23,3,MLB10617575110,1,2022-02-04,1,2022-01-23,1,2022-01-23,1,2022-01-24,2022-01-23,0,0,1,12
9327,2022-01-23,3,MLB10617694620,0,,1,2022-01-26,1,2022-01-26,1,2022-01-26,2022-01-23,3,3,3,
4528,2022-01-23,3,MLB10617709020,0,,1,2022-01-26,1,2022-01-26,1,2022-01-24,2022-01-23,3,3,1,
6421,2022-01-23,3,MLB10617721640,0,,1,2022-01-23,1,2022-01-23,0,,2022-01-23,0,0,,
11000,2022-01-23,3,MLB10617732800,0,,0,,1,2022-01-23,1,2022-01-24,2022-01-23,,0,1,
9192,2022-01-23,3,MLB10617751700,0,,0,,0,,1,2022-02-12,2022-01-23,,,20,
9044,2022-01-23,3,MLB10617821850,0,,1,2022-01-23,0,,0,,2022-01-23,0,,,
572,2022-01-23,3,MLB10617853180,1,2022-02-05,1,2022-01-26,1,2022-01-23,1,2022-01-25,2022-01-23,3,0,2,13
7129,2022-01-23,3,MLB10617965980,0,,0,,0,,1,2022-01-24,2022-01-23,,,1,
16,2022-01-23,3,MLB10617979960,1,2022-02-03,1,2022-01-26,1,2022-01-23,1,2022-01-25,2022-01-23,3,0,2,11
7386,2022-01-23,3,MLB10618025550,0,,0,,0,,1,2022-01-24,2022-01-23,,,1,
8764,2022-01-23,3,MLB10618070490,0,,1,2022-01-23,1,2022-01-23,1,2022-01-24,2022-01-23,0,0,1,
8982,2022-01-31,5,MLB10618122590,0,,0,,0,,1,2022-02-01,2022-01-31,,,1,
2118,2022-01-23,3,MLB10618185190,0,,0,,1,2022-01-23,1,2022-02-05,2022-01-23,,0,13,
2554,2022-01-25,4,MLB10618257680,0,,1,2022-01-26,0,,1,2022-01-26,2022-01-25,1,,1,
5999,2022-01-23,3,MLB10618259310,0,,0,,1,2022-01-24,1,2022-01-24,2022-01-23,,1,1,
11261,2022-01-23,3,MLB10618286450,0,,0,,0,,0,,2022-01-23,,,,
8216,2022-01-23,3,MLB10618307480,0,,0,,0,,0,,2022-01-23,,,,
3331,2022-01-23,3,MLB10618310400,0,,0,,1,2022-01-23,0,,2022-01-23,,0,,
9045,2022-01-23,3,MLB10618439960,0,,1,2022-02-03,1,2022-01-24,1,2022-01-24,2022-01-23,11,1,1,
863,2022-01-23,3,MLB10618554100,0,,1,2022-02-01,1,2022-01-29,1,2022-01-24,2022-01-23,9,6,1,
2652,2022-01-23,3,MLB10618556630,0,,1,2022-01-23,1,2022-01-23,1,2022-01-26,2022-01-23,0,0,3,
2515,2022-01-23,3,MLB10618668730,0,,1,2022-01-24,1,2022-01-23,1,2022-01-24,2022-01-23,1,0,1,
